     Src IP Addr,     Dst IP Addr,     bps, Duration,        Date first seen,         Date last seen
    103.82.235.2,   217.15.20.194,       0,    0.000,2020-02-25 09:01:56.540,2020-02-25 09:01:56.540
   192.168.250.3,    103.82.235.2,       0,    0.000,2020-02-25 09:01:56.540,2020-02-25 09:01:56.540
  94.100.180.197,   217.15.20.194,    7127,    5.070,2020-02-25 09:01:51.820,2020-02-25 09:01:56.890
  94.100.180.197,   217.15.20.194,    7113,    5.080,2020-02-25 09:01:51.820,2020-02-25 09:01:56.900
  94.100.180.197,   217.15.20.194,    5769,    5.990,2020-02-25 09:01:51.820,2020-02-25 09:01:57.810
  192.168.250.27,  94.100.180.197,    9269,    6.000,2020-02-25 09:01:51.810,2020-02-25 09:01:57.810
  94.100.180.197,   217.15.20.194,    5769,    5.990,2020-02-25 09:01:51.820,2020-02-25 09:01:57.810
  192.168.250.27,  94.100.180.197,    9596,    6.010,2020-02-25 09:01:51.800,2020-02-25 09:01:57.810
  94.100.180.197,   217.15.20.194,   19508,   11.390,2020-02-25 09:01:46.960,2020-02-25 09:01:58.350
  192.168.250.27,  94.100.180.197,    7810,   11.410,2020-02-25 09:01:46.940,2020-02-25 09:01:58.350
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:01:58.700,2020-02-25 09:01:58.700
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:01:58.700,2020-02-25 09:01:58.700
  192.168.250.27,  94.100.180.215,     554,   12.580,2020-02-25 09:01:46.120,2020-02-25 09:01:58.700
  192.168.250.27,  94.100.180.197,    4053,    6.890,2020-02-25 09:01:51.810,2020-02-25 09:01:58.700
  192.168.250.27,  94.100.180.215,     431,   12.580,2020-02-25 09:01:46.120,2020-02-25 09:01:58.700
  192.168.250.27,  94.100.180.197,    4053,    6.890,2020-02-25 09:01:51.810,2020-02-25 09:01:58.700
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:01:58.710,2020-02-25 09:01:58.710
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:01:58.710,2020-02-25 09:01:58.710
  94.100.180.215,   217.15.20.194,     254,   12.580,2020-02-25 09:01:46.130,2020-02-25 09:01:58.710
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:01:58.710,2020-02-25 09:01:58.710
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:01:58.710,2020-02-25 09:01:58.710
  94.100.180.215,   217.15.20.194,    2201,   12.560,2020-02-25 09:01:46.150,2020-02-25 09:01:58.710
   192.168.250.3,   192.168.250.1,       0,    0.000,2020-02-25 09:01:58.840,2020-02-25 09:01:58.840
   192.168.250.1,   192.168.250.3,       0,    0.000,2020-02-25 09:01:58.840,2020-02-25 09:01:58.840
   192.168.250.3,   192.168.250.1,       0,    0.000,2020-02-25 09:01:58.840,2020-02-25 09:01:58.840
   192.168.250.1,   192.168.250.3,       0,    0.000,2020-02-25 09:01:58.840,2020-02-25 09:01:58.840
   192.168.250.3,   192.168.250.1,       0,    0.000,2020-02-25 09:01:58.850,2020-02-25 09:01:58.850
   192.168.250.1,   192.168.250.3,       0,    0.000,2020-02-25 09:01:58.850,2020-02-25 09:01:58.850
  192.168.250.40,   17.57.146.132,     337,  346.760,2020-02-25 08:56:12.380,2020-02-25 09:01:59.140
  192.168.250.40,   45.89.156.118,    3498,    3.430,2020-02-25 09:01:55.830,2020-02-25 09:01:59.260
  192.168.250.40,   192.168.250.1,       2,  734.610,2020-02-25 08:49:44.820,2020-02-25 09:01:59.430
  192.168.250.40,  17.253.123.202,       0,    0.000,2020-02-25 09:01:59.440,2020-02-25 09:01:59.440
    5.45.205.244,   217.15.20.194,    3323,    5.000,2020-02-25 09:01:54.470,2020-02-25 09:01:59.470
  192.168.250.50,    5.45.205.244,    1248,    5.010,2020-02-25 09:01:54.460,2020-02-25 09:01:59.470
   192.168.250.1,  192.168.250.40,      13,  734.700,2020-02-25 08:49:44.880,2020-02-25 09:01:59.580
  192.168.250.41, 192.168.250.255,       0,    0.000,2020-02-25 09:01:59.920,2020-02-25 09:01:59.920
   192.168.250.3,  95.161.221.112,   88319,    6.330,2020-02-25 09:01:53.780,2020-02-25 09:02:00.110
  192.168.250.41,  64.233.162.113,     135,  202.910,2020-02-25 08:58:37.260,2020-02-25 09:02:00.170
  192.168.250.41,  64.233.163.101,     460,  202.760,2020-02-25 08:58:37.410,2020-02-25 09:02:00.170
  64.233.162.113,   217.15.20.194,     433,  202.910,2020-02-25 08:58:37.270,2020-02-25 09:02:00.180
  64.233.163.101,   217.15.20.194,     314,  202.760,2020-02-25 08:58:37.420,2020-02-25 09:02:00.180
  95.161.221.112,   217.15.20.194,    4221,    6.470,2020-02-25 09:01:53.780,2020-02-25 09:02:00.250
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:02:00.320,2020-02-25 09:02:00.320
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:02:00.320,2020-02-25 09:02:00.320
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:02:00.320,2020-02-25 09:02:00.320
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:02:00.320,2020-02-25 09:02:00.320
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:02:00.320,2020-02-25 09:02:00.320
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:02:00.320,2020-02-25 09:02:00.320
   192.168.250.3,  95.161.221.112,    1856,    5.060,2020-02-25 09:01:55.500,2020-02-25 09:02:00.560
   192.168.250.3,  95.161.221.112,    3160,    5.050,2020-02-25 09:01:55.510,2020-02-25 09:02:00.560
  95.161.221.112,   217.15.20.194,    3519,    5.160,2020-02-25 09:01:55.500,2020-02-25 09:02:00.660
  95.161.221.112,   217.15.20.194,    3453,    5.150,2020-02-25 09:01:55.510,2020-02-25 09:02:00.660
  192.168.250.27,   192.168.250.1,       0,    0.000,2020-02-25 09:02:00.920,2020-02-25 09:02:00.920
   192.168.250.1,  192.168.250.27,       0,    0.000,2020-02-25 09:02:00.930,2020-02-25 09:02:00.930
  192.168.250.41, 192.168.250.255,       0,    0.000,2020-02-25 09:02:01.500,2020-02-25 09:02:01.500
   13.94.251.244,   217.15.20.194,     494,  122.130,2020-02-25 09:00:00.220,2020-02-25 09:02:02.350
  192.168.250.27,  217.69.133.145,     505,   10.840,2020-02-25 09:01:51.920,2020-02-25 09:02:02.760
  217.69.133.145,   217.15.20.194,    2734,   10.830,2020-02-25 09:01:51.940,2020-02-25 09:02:02.770
   141.8.183.250,   217.15.20.194,       0,    0.000,2020-02-25 09:02:03.890,2020-02-25 09:02:03.890
 192.168.250.247,   141.8.183.250,       0,    0.000,2020-02-25 09:02:03.890,2020-02-25 09:02:03.890
   45.89.156.118,   217.15.20.194,    8246,   40.770,2020-02-25 09:01:24.030,2020-02-25 09:02:04.800
   17.248.150.24,   217.15.20.194,     361,  180.340,2020-02-25 08:59:04.990,2020-02-25 09:02:05.330
  192.168.250.41,   17.248.150.24,     177,  180.380,2020-02-25 08:59:04.950,2020-02-25 09:02:05.330
  192.168.250.27,  82.202.184.159,     227,   21.750,2020-02-25 09:01:43.760,2020-02-25 09:02:05.510
  82.202.184.159,   217.15.20.194,     132,   21.750,2020-02-25 09:01:43.810,2020-02-25 09:02:05.560
  217.69.139.244,   217.15.20.194,   31842,    2.080,2020-02-25 09:02:04.090,2020-02-25 09:02:06.170
  217.69.139.244,   217.15.20.194,   52463,    2.070,2020-02-25 09:02:04.100,2020-02-25 09:02:06.170
  192.168.250.27,  217.69.139.244,   11809,    2.100,2020-02-25 09:02:04.070,2020-02-25 09:02:06.170
  192.168.250.27,  217.69.139.244,    5416,    2.090,2020-02-25 09:02:04.080,2020-02-25 09:02:06.170
  31.216.147.133,   217.15.20.194,     169,  789.710,2020-02-25 08:48:56.600,2020-02-25 09:02:06.310
  192.168.250.50,  31.216.147.133,     166,  789.780,2020-02-25 08:48:56.560,2020-02-25 09:02:06.340
  192.168.250.50,    104.16.85.20,    3461,    4.320,2020-02-25 09:02:02.120,2020-02-25 09:02:06.440
    104.16.85.20,   217.15.20.194,   30042,    4.320,2020-02-25 09:02:02.130,2020-02-25 09:02:06.450
  192.168.250.50,   192.168.250.1,       0,    0.000,2020-02-25 09:02:06.560,2020-02-25 09:02:06.560
   192.168.250.1,  192.168.250.50,       0,    0.000,2020-02-25 09:02:06.590,2020-02-25 09:02:06.590
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:02:06.600,2020-02-25 09:02:06.600
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:02:06.600,2020-02-25 09:02:06.600
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:02:06.600,2020-02-25 09:02:06.600
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:02:06.600,2020-02-25 09:02:06.600
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:02:06.600,2020-02-25 09:02:06.600
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:02:06.600,2020-02-25 09:02:06.600
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:02:06.600,2020-02-25 09:02:06.600
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:02:06.600,2020-02-25 09:02:06.600
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:02:06.610,2020-02-25 09:02:06.610
  192.168.250.41,     17.164.1.41,       0,    0.000,2020-02-25 09:02:06.620,2020-02-25 09:02:06.620
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:02:06.680,2020-02-25 09:02:06.680
   141.8.183.226,   217.15.20.194,       0,    0.000,2020-02-25 09:02:06.700,2020-02-25 09:02:06.700
   141.8.183.226,   217.15.20.194,       0,    0.000,2020-02-25 09:02:06.700,2020-02-25 09:02:06.700
 192.168.250.247,   141.8.183.226,       0,    0.000,2020-02-25 09:02:06.700,2020-02-25 09:02:06.700
 192.168.250.247,   141.8.183.226,       0,    0.000,2020-02-25 09:02:06.700,2020-02-25 09:02:06.700
     17.164.1.41,   217.15.20.194,       0,    0.000,2020-02-25 09:02:06.770,2020-02-25 09:02:06.770
  157.240.203.24,   217.15.20.194,     367,   43.640,2020-02-25 09:01:23.970,2020-02-25 09:02:07.610
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:02:08.460,2020-02-25 09:02:08.460
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:02:08.470,2020-02-25 09:02:08.470
    2.17.169.138,   217.15.20.194,    6539,   48.970,2020-02-25 09:01:19.660,2020-02-25 09:02:08.630
  94.100.180.197,   217.15.20.194,    6755,    5.070,2020-02-25 09:02:04.090,2020-02-25 09:02:09.160
  94.100.180.197,   217.15.20.194,    6587,    5.070,2020-02-25 09:02:04.100,2020-02-25 09:02:09.170
  192.168.250.57,   192.168.250.1,       0,    0.000,2020-02-25 09:02:09.550,2020-02-25 09:02:09.550
   192.168.250.1,  192.168.250.57,       0,    0.000,2020-02-25 09:02:09.620,2020-02-25 09:02:09.620
    92.118.38.58,   217.15.20.194,     751,   10.940,2020-02-25 09:01:58.770,2020-02-25 09:02:09.710
   192.168.250.3,    92.118.38.58,     710,   10.940,2020-02-25 09:01:58.770,2020-02-25 09:02:09.710
  192.168.250.41,  17.253.123.201,   10601,    1.350,2020-02-25 09:02:08.470,2020-02-25 09:02:09.820
  17.253.123.201,   217.15.20.194,   36444,    1.350,2020-02-25 09:02:08.480,2020-02-25 09:02:09.830
     52.98.18.18,   217.15.20.194,       0,    0.000,2020-02-25 09:02:09.990,2020-02-25 09:02:09.990
  94.100.180.197,   217.15.20.194,    5779,    5.980,2020-02-25 09:02:04.100,2020-02-25 09:02:10.080
  94.100.180.197,   217.15.20.194,    5758,    6.000,2020-02-25 09:02:04.100,2020-02-25 09:02:10.100
  192.168.250.57,   192.168.250.1,       0,    0.000,2020-02-25 09:02:10.500,2020-02-25 09:02:10.500
   192.168.250.1,  192.168.250.57,       0,    0.000,2020-02-25 09:02:10.500,2020-02-25 09:02:10.500
  192.168.250.57,   192.168.250.1,       0,    0.000,2020-02-25 09:02:10.500,2020-02-25 09:02:10.500
   192.168.250.1,  192.168.250.57,       0,    0.000,2020-02-25 09:02:10.500,2020-02-25 09:02:10.500
  192.168.250.57,   192.168.250.1,       0,    0.000,2020-02-25 09:02:10.650,2020-02-25 09:02:10.650
   192.168.250.1,  192.168.250.57,       0,    0.000,2020-02-25 09:02:10.660,2020-02-25 09:02:10.660
  192.168.250.57,   192.168.250.1,       0,    0.000,2020-02-25 09:02:10.660,2020-02-25 09:02:10.660
   192.168.250.1,  192.168.250.57,       0,    0.000,2020-02-25 09:02:10.660,2020-02-25 09:02:10.660
  192.168.250.57,   192.168.250.1,       0,    0.000,2020-02-25 09:02:11.170,2020-02-25 09:02:11.170
   192.168.250.1,  192.168.250.57,       0,    0.000,2020-02-25 09:02:11.190,2020-02-25 09:02:11.190
  94.100.180.197,   217.15.20.194,   25895,    8.490,2020-02-25 09:02:03.870,2020-02-25 09:02:12.360
  192.168.250.27,  94.100.180.197,    7676,    8.500,2020-02-25 09:02:03.860,2020-02-25 09:02:12.360
   192.168.250.3,  95.161.221.112,  101654,    6.160,2020-02-25 09:02:06.680,2020-02-25 09:02:12.840
  192.168.250.41,  17.253.123.201,    4512,    3.030,2020-02-25 09:02:09.820,2020-02-25 09:02:12.850
  17.253.123.201,   217.15.20.194,    4517,    3.030,2020-02-25 09:02:09.830,2020-02-25 09:02:12.860
  95.161.221.112,   217.15.20.194,    6459,    6.270,2020-02-25 09:02:06.680,2020-02-25 09:02:12.950
  192.168.250.27, 213.180.204.179,     453,   84.210,2020-02-25 09:00:48.840,2020-02-25 09:02:13.050
 213.180.204.179,   217.15.20.194,    2212,   84.220,2020-02-25 09:00:48.850,2020-02-25 09:02:13.070
  192.168.250.27,  94.100.180.197,    3181,    9.130,2020-02-25 09:02:04.080,2020-02-25 09:02:13.210
  192.168.250.27,  94.100.180.197,    3192,    9.130,2020-02-25 09:02:04.080,2020-02-25 09:02:13.210
  192.168.250.27,  94.100.180.197,    6421,    9.130,2020-02-25 09:02:04.080,2020-02-25 09:02:13.210
  192.168.250.27,  94.100.180.197,    6403,    9.130,2020-02-25 09:02:04.080,2020-02-25 09:02:13.210
  192.168.250.27, 195.122.177.150,    1366,   29.610,2020-02-25 09:01:43.900,2020-02-25 09:02:13.510
  192.168.250.27, 195.122.177.150,     989,   28.710,2020-02-25 09:01:44.800,2020-02-25 09:02:13.510
  192.168.250.27, 195.122.177.150,    1737,   34.530,2020-02-25 09:01:38.980,2020-02-25 09:02:13.510
 195.122.177.150,   217.15.20.194,     580,   29.610,2020-02-25 09:01:43.940,2020-02-25 09:02:13.550
 195.122.177.150,   217.15.20.194,     393,   28.620,2020-02-25 09:01:44.930,2020-02-25 09:02:13.550
 195.122.177.150,   217.15.20.194,     708,   34.530,2020-02-25 09:01:39.020,2020-02-25 09:02:13.550
   93.158.134.82,   217.15.20.194,   13438,   34.890,2020-02-25 09:01:39.350,2020-02-25 09:02:14.240
   45.89.156.118,   217.15.20.194,    3776,   17.660,2020-02-25 09:01:56.860,2020-02-25 09:02:14.520
   217.69.139.59,   217.15.20.194,    1318,   30.200,2020-02-25 09:01:44.400,2020-02-25 09:02:14.600
  192.168.250.27,   217.69.139.59,     828,   30.250,2020-02-25 09:01:44.350,2020-02-25 09:02:14.600
  192.168.250.27,   192.168.250.1,       0,    0.000,2020-02-25 09:02:14.650,2020-02-25 09:02:14.650
   192.168.250.1,  192.168.250.27,       0,    0.000,2020-02-25 09:02:14.650,2020-02-25 09:02:14.650
  192.168.250.62,   192.168.250.1,       0,    0.000,2020-02-25 09:02:16.860,2020-02-25 09:02:16.860
   192.168.250.1,  192.168.250.62,       0,    0.000,2020-02-25 09:02:16.860,2020-02-25 09:02:16.860
   68.232.34.200,   217.15.20.194,     507,  179.670,2020-02-25 08:59:17.460,2020-02-25 09:02:17.130
  192.168.250.27,   68.232.34.200,     122,  179.700,2020-02-25 08:59:17.430,2020-02-25 09:02:17.130
  217.69.139.244,   217.15.20.194,   28989,    2.190,2020-02-25 09:02:14.990,2020-02-25 09:02:17.180
  217.69.139.244,   217.15.20.194,   54754,    2.190,2020-02-25 09:02:15.020,2020-02-25 09:02:17.210
  192.168.250.41,    13.107.3.254,     184,   90.730,2020-02-25 09:00:47.730,2020-02-25 09:02:18.460
  94.100.180.197,   217.15.20.194,   40743,    5.130,2020-02-25 09:02:14.690,2020-02-25 09:02:19.820
  94.100.180.197,   217.15.20.194,    6610,    5.180,2020-02-25 09:02:15.020,2020-02-25 09:02:20.200
  94.100.180.197,   217.15.20.194,    6597,    5.190,2020-02-25 09:02:15.020,2020-02-25 09:02:20.210
   77.111.247.11,   217.15.20.194,    1641,   45.190,2020-02-25 09:01:35.580,2020-02-25 09:02:20.770
  192.168.250.50,   77.111.247.11,     499,   45.230,2020-02-25 09:01:35.540,2020-02-25 09:02:20.770
  94.100.180.197,   217.15.20.194,    6249,    5.940,2020-02-25 09:02:15.020,2020-02-25 09:02:20.960
  94.100.180.197,   217.15.20.194,    6240,    5.950,2020-02-25 09:02:15.020,2020-02-25 09:02:20.970
  20.185.212.106,   217.15.20.194,     508,  123.290,2020-02-25 09:00:19.640,2020-02-25 09:02:22.930
  192.168.250.41,    13.107.6.163,     252,   95.420,2020-02-25 09:00:48.830,2020-02-25 09:02:24.250
  192.168.250.41,  204.79.197.254,     391,   96.120,2020-02-25 09:00:48.130,2020-02-25 09:02:24.250
   192.168.250.3,   172.17.23.194,     342,    7.010,2020-02-25 09:02:17.240,2020-02-25 09:02:24.250
   172.17.23.194,   217.15.20.194,       0,    0.000,2020-02-25 09:02:24.250,2020-02-25 09:02:24.250
  192.168.250.57,   94.100.180.90,       6, 1800.510,2020-02-25 08:32:24.320,2020-02-25 09:02:24.830
  192.168.250.57,   192.168.250.1,       0,    0.000,2020-02-25 09:02:24.830,2020-02-25 09:02:24.830
   192.168.250.1,  192.168.250.57,       0,    0.000,2020-02-25 09:02:24.850,2020-02-25 09:02:24.850
    52.114.76.34,   217.15.20.194,     346,  124.290,2020-02-25 09:00:21.610,2020-02-25 09:02:25.900
  88.212.201.210,   217.15.20.194,    1552,   34.150,2020-02-25 09:01:51.820,2020-02-25 09:02:25.970
    77.88.21.119,   217.15.20.194,    1645,   98.700,2020-02-25 09:00:48.430,2020-02-25 09:02:27.130
   192.168.250.3,   192.168.250.1,       0,    0.000,2020-02-25 09:02:30.770,2020-02-25 09:02:30.770
   192.168.250.1,   192.168.250.3,       0,    0.000,2020-02-25 09:02:30.770,2020-02-25 09:02:30.770
   192.168.250.3,   192.168.250.1,       0,    0.000,2020-02-25 09:02:30.770,2020-02-25 09:02:30.770
   192.168.250.1,   192.168.250.3,       0,    0.000,2020-02-25 09:02:30.770,2020-02-25 09:02:30.770
   192.168.250.3,   192.168.250.1,       0,    0.000,2020-02-25 09:02:30.770,2020-02-25 09:02:30.770
   192.168.250.1,   192.168.250.3,       0,    0.000,2020-02-25 09:02:30.770,2020-02-25 09:02:30.770
   192.168.250.3,     192.168.0.4,     191,   15.030,2020-02-25 09:02:17.240,2020-02-25 09:02:32.270
   192.168.250.3,     192.168.0.4,     191,   15.030,2020-02-25 09:02:17.240,2020-02-25 09:02:32.270
   68.232.34.200,   217.15.20.194,     507,  179.870,2020-02-25 08:59:32.960,2020-02-25 09:02:32.830
  192.168.250.57,   68.232.34.200,     120,  179.900,2020-02-25 08:59:32.930,2020-02-25 09:02:32.830
  192.168.250.50,   52.188.42.235,   11877,    4.450,2020-02-25 09:02:30.490,2020-02-25 09:02:34.940
  192.168.250.50,   52.188.42.235,    2056,    4.120,2020-02-25 09:02:30.820,2020-02-25 09:02:34.940
   52.188.42.235,   217.15.20.194,   13976,    4.440,2020-02-25 09:02:30.610,2020-02-25 09:02:35.050
   52.188.42.235,   217.15.20.194,   12597,    4.110,2020-02-25 09:02:30.940,2020-02-25 09:02:35.050
  192.168.250.27, 195.122.177.150,     735,   50.910,2020-02-25 09:01:44.600,2020-02-25 09:02:35.510
  192.168.250.27, 195.122.177.150,    1410,   43.590,2020-02-25 09:01:51.920,2020-02-25 09:02:35.510
 195.122.177.150,   217.15.20.194,     228,   50.840,2020-02-25 09:01:44.710,2020-02-25 09:02:35.550
 195.122.177.150,   217.15.20.194,     482,   43.570,2020-02-25 09:01:51.980,2020-02-25 09:02:35.550
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:02:35.820,2020-02-25 09:02:35.820
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:02:35.820,2020-02-25 09:02:35.820
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:02:36.330,2020-02-25 09:02:36.330
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:02:36.340,2020-02-25 09:02:36.340
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:02:36.740,2020-02-25 09:02:36.740
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:02:36.780,2020-02-25 09:02:36.780
   192.168.250.3,  95.161.221.112,  122016,    9.870,2020-02-25 09:02:27.030,2020-02-25 09:02:36.900
  95.161.221.112,   217.15.20.194,    6322,    9.960,2020-02-25 09:02:27.030,2020-02-25 09:02:36.990
  192.168.250.27,  94.100.180.197,    1705,   22.920,2020-02-25 09:02:14.680,2020-02-25 09:02:37.600
  192.168.250.27,  88.212.201.210,     540,   45.790,2020-02-25 09:01:51.810,2020-02-25 09:02:37.600
  192.168.250.27,    77.88.21.119,    4784,  109.240,2020-02-25 09:00:48.360,2020-02-25 09:02:37.600
  192.168.250.27,  217.69.139.244,    1120,   22.670,2020-02-25 09:02:14.930,2020-02-25 09:02:37.600
  192.168.250.27,  217.69.139.244,     507,   22.640,2020-02-25 09:02:14.960,2020-02-25 09:02:37.600
  192.168.250.27,  94.100.180.197,    1323,   22.640,2020-02-25 09:02:14.960,2020-02-25 09:02:37.600
  192.168.250.27,  94.100.180.197,    1323,   22.640,2020-02-25 09:02:14.960,2020-02-25 09:02:37.600
  192.168.250.27,  94.100.180.197,    2590,   22.640,2020-02-25 09:02:14.960,2020-02-25 09:02:37.600
  192.168.250.27,  94.100.180.197,    2619,   22.650,2020-02-25 09:02:14.950,2020-02-25 09:02:37.600
  192.168.250.27,  88.212.201.210,     182,   33.520,2020-02-25 09:02:04.080,2020-02-25 09:02:37.600
  88.212.201.210,   217.15.20.194,    1042,   33.510,2020-02-25 09:02:04.100,2020-02-25 09:02:37.610
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:02:38.220,2020-02-25 09:02:38.220
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:02:38.220,2020-02-25 09:02:38.220
   94.100.180.90,   217.15.20.194,      25, 1813.990,2020-02-25 08:32:24.350,2020-02-25 09:02:38.340
  192.168.250.27, 213.180.204.179,     339,   84.310,2020-02-25 09:01:14.910,2020-02-25 09:02:39.220
 213.180.204.179,   217.15.20.194,     672,   84.280,2020-02-25 09:01:14.950,2020-02-25 09:02:39.230
  192.168.250.57,     52.98.18.18,     290,   29.700,2020-02-25 09:02:09.800,2020-02-25 09:02:39.500
  192.168.250.41, 192.168.250.255,       0,    0.000,2020-02-25 09:02:39.580,2020-02-25 09:02:39.580
   104.18.20.226,   217.15.20.194,     419,   48.010,2020-02-25 09:01:51.570,2020-02-25 09:02:39.580
  192.168.250.27,   104.18.20.226,      93,   48.020,2020-02-25 09:01:51.560,2020-02-25 09:02:39.580
  192.168.250.41,   192.168.250.1,       0,    0.000,2020-02-25 09:02:39.970,2020-02-25 09:02:39.970
   192.168.250.1,  192.168.250.41,       0,    0.000,2020-02-25 09:02:39.970,2020-02-25 09:02:39.970
  217.69.139.244,   217.15.20.194,   33411,    2.080,2020-02-25 09:02:38.020,2020-02-25 09:02:40.100
  192.168.250.27,  217.69.139.244,   11575,    2.090,2020-02-25 09:02:38.010,2020-02-25 09:02:40.100
  217.69.139.244,   217.15.20.194,   52034,    2.070,2020-02-25 09:02:38.040,2020-02-25 09:02:40.110
  192.168.250.27,  217.69.139.244,    5257,    2.080,2020-02-25 09:02:38.030,2020-02-25 09:02:40.110
  192.168.250.41, 192.168.250.255,       0,    0.000,2020-02-25 09:02:41.330,2020-02-25 09:02:41.330
  192.168.250.18,   87.242.73.100,       3, 1469.220,2020-02-25 08:38:12.130,2020-02-25 09:02:41.350
   87.242.73.100,   217.15.20.194,       1, 1469.230,2020-02-25 08:38:12.140,2020-02-25 09:02:41.370
    92.118.38.58,   217.15.20.194,     757,   10.930,2020-02-25 09:02:30.690,2020-02-25 09:02:41.620
   192.168.250.3,    92.118.38.58,     711,   10.930,2020-02-25 09:02:30.690,2020-02-25 09:02:41.620
   192.168.250.3,   172.17.23.194,     191,   15.030,2020-02-25 09:02:27.030,2020-02-25 09:02:42.060
  94.100.180.197,   217.15.20.194,    6765,    5.060,2020-02-25 09:02:38.040,2020-02-25 09:02:43.100
  94.100.180.197,   217.15.20.194,    6248,    5.070,2020-02-25 09:02:38.040,2020-02-25 09:02:43.110
    77.88.21.119,   217.15.20.194,    1005,   92.590,2020-02-25 09:01:11.250,2020-02-25 09:02:43.840
  94.100.180.197,   217.15.20.194,   36167,    6.060,2020-02-25 09:02:37.800,2020-02-25 09:02:43.860
  94.100.180.197,   217.15.20.194,    5787,    5.970,2020-02-25 09:02:38.050,2020-02-25 09:02:44.020
  94.100.180.197,   217.15.20.194,    6059,    5.990,2020-02-25 09:02:38.040,2020-02-25 09:02:44.030
   17.57.146.132,   217.15.20.194,     267,  392.330,2020-02-25 08:56:12.410,2020-02-25 09:02:44.740
   192.168.250.3,   192.168.250.1,       0,    0.000,2020-02-25 09:02:45.760,2020-02-25 09:02:45.760
   192.168.250.1,   192.168.250.3,       0,    0.000,2020-02-25 09:02:45.760,2020-02-25 09:02:45.760
   192.168.250.3,     93.92.192.5,       0,    0.000,2020-02-25 09:02:45.770,2020-02-25 09:02:45.770
     93.92.192.5,   217.15.20.194,       0,    0.000,2020-02-25 09:02:45.770,2020-02-25 09:02:45.770
  192.168.250.41,  95.100.188.214,     245,   61.080,2020-02-25 09:01:45.420,2020-02-25 09:02:46.500
  95.100.188.214,   217.15.20.194,     185,   60.990,2020-02-25 09:01:45.520,2020-02-25 09:02:46.510
  192.168.250.27,  94.100.180.197,    7193,    8.950,2020-02-25 09:02:37.790,2020-02-25 09:02:46.740
  192.168.250.27,    77.88.21.119,    4305,   95.500,2020-02-25 09:01:11.240,2020-02-25 09:02:46.740
  192.168.250.27,  94.100.180.197,    3371,    8.720,2020-02-25 09:02:38.020,2020-02-25 09:02:46.740
  192.168.250.27,  94.100.180.197,    3375,    8.710,2020-02-25 09:02:38.030,2020-02-25 09:02:46.740
  192.168.250.27,  94.100.180.197,    6518,    8.710,2020-02-25 09:02:38.030,2020-02-25 09:02:46.740
  192.168.250.27,  94.100.180.197,    6787,    8.710,2020-02-25 09:02:38.030,2020-02-25 09:02:46.740
   93.158.134.82,   217.15.20.194,    1068,   68.000,2020-02-25 09:01:39.470,2020-02-25 09:02:47.470
   192.168.250.3,     192.168.0.4,       0,    0.000,2020-02-25 09:02:48.070,2020-02-25 09:02:48.070
   192.168.250.3,     192.168.0.4,     191,   15.030,2020-02-25 09:02:34.040,2020-02-25 09:02:49.070
   192.168.250.3,   172.17.23.194,     191,   15.030,2020-02-25 09:02:34.040,2020-02-25 09:02:49.070
     192.168.0.4,   217.15.20.194,       0,    0.000,2020-02-25 09:02:49.070,2020-02-25 09:02:49.070
