        Date first seen, Duration,     Src IP Addr,     Dst IP Addr,   Bytes
2020-02-25 09:04:00.180,  122.710,   13.94.251.244,   217.15.20.194,    7493
2020-02-25 09:06:03.600,    0.000,  192.168.250.41, 192.168.250.255,     156
2020-02-25 09:06:03.910,    0.000,  192.168.250.41,   192.168.250.1,     234
2020-02-25 09:06:03.910,    0.000,   192.168.250.1,  192.168.250.41,     318
2020-02-25 09:06:05.100,    0.000,  192.168.250.41, 192.168.250.255,     156
2020-02-25 09:05:14.760,   50.850,  192.168.250.41,    77.88.21.148,    4257
2020-02-25 09:05:05.500,   60.110,  192.168.250.41,    77.88.21.119,   24753
2020-02-25 09:05:13.580,   52.030,  192.168.250.41,    77.88.21.119,   10823
2020-02-25 09:05:14.010,   51.600,  192.168.250.41,    77.88.21.119,    9187
2020-02-25 09:05:14.010,   51.600,  192.168.250.41,    77.88.21.119,    4681
2020-02-25 09:05:05.510,   60.110,    77.88.21.119,   217.15.20.194,   54043
2020-02-25 09:05:14.030,   51.590,    77.88.21.119,   217.15.20.194,    6348
2020-02-25 09:05:14.780,   50.850,    77.88.21.148,   217.15.20.194,    5948
2020-02-25 09:05:14.040,   51.590,    77.88.21.119,   217.15.20.194,    7243
2020-02-25 09:05:13.670,   51.960,    77.88.21.119,   217.15.20.194,    7019
2020-02-25 09:05:26.060,   39.980,  192.168.250.27, 195.122.177.150,    1816
2020-02-25 09:05:26.060,   39.980,  192.168.250.27, 195.122.177.150,     996
2020-02-25 09:06:06.080,    0.000,  192.168.250.41,   192.168.250.1,     144
2020-02-25 09:05:26.110,   39.970, 195.122.177.150,   217.15.20.194,     534
2020-02-25 09:05:26.110,   39.970, 195.122.177.150,   217.15.20.194,     884
2020-02-25 09:06:06.080,    0.000,   192.168.250.1,  192.168.250.41,    1074
2020-02-25 09:06:06.150,    0.000,  192.168.250.59,   192.168.250.1,     146
2020-02-25 09:06:06.150,    0.000,  192.168.250.59,   192.168.250.1,     142
2020-02-25 09:06:06.160,    0.000,   192.168.250.1,  192.168.250.59,     146
2020-02-25 09:06:06.230,    0.000,   192.168.250.1,  192.168.250.59,     848
2020-02-25 09:06:06.370,    0.000,  192.168.250.59,   192.168.250.1,     118
2020-02-25 09:06:06.370,    0.000,  192.168.250.59,   192.168.250.1,     156
2020-02-25 09:06:06.380,    0.000,   192.168.250.1,  192.168.250.59,     682
2020-02-25 09:06:06.410,    0.000,  192.168.250.59,   192.168.250.1,     188
2020-02-25 09:06:06.410,    0.000,  192.168.250.59,   192.168.250.1,     140
2020-02-25 09:06:06.410,    0.000,  192.168.250.59,   192.168.250.1,     124
2020-02-25 09:06:06.410,    0.000,  192.168.250.59,   192.168.250.1,     132
2020-02-25 09:06:06.440,    0.000,   192.168.250.1,  192.168.250.59,     620
2020-02-25 09:06:06.440,    0.000,   192.168.250.1,  192.168.250.59,     620
2020-02-25 09:06:06.450,    0.000,   192.168.250.1,  192.168.250.59,     844
2020-02-25 09:06:06.460,    0.000,   192.168.250.1,  192.168.250.59,     658
2020-02-25 09:06:06.470,    0.000,   192.168.250.1,  192.168.250.59,    1078
2020-02-25 09:06:06.590,    0.000,  192.168.250.59,   192.168.250.1,     132
2020-02-25 09:06:06.590,    0.000,  192.168.250.59,   192.168.250.1,     144
2020-02-25 09:06:06.590,    0.000,  192.168.250.59,   192.168.250.1,     140
2020-02-25 09:06:06.590,    0.000,  192.168.250.59,   192.168.250.1,     150
2020-02-25 09:06:06.590,    0.000,  192.168.250.59,   192.168.250.1,     168
2020-02-25 09:06:06.590,    0.000,   192.168.250.1,  192.168.250.59,     120
2020-02-25 09:06:06.590,    0.000,  192.168.250.59,  52.214.151.229,    2936
2020-02-25 09:06:06.590,    0.000,   192.168.250.1,  192.168.250.59,     712
2020-02-25 09:06:06.600,    0.000,   192.168.250.1,  192.168.250.59,     526
2020-02-25 09:06:06.610,    0.000,  192.168.250.59,   17.253.54.253,     152
2020-02-25 09:06:06.630,    0.000,   192.168.250.1,  192.168.250.59,    1078
2020-02-25 09:06:06.630,    0.000,  192.168.250.59,   192.168.250.1,     168
2020-02-25 09:06:06.630,    0.000,   192.168.250.1,  192.168.250.59,     120
2020-02-25 09:06:06.650,    0.000,   192.168.250.1,  192.168.250.59,     540
2020-02-25 09:06:06.650,    0.000,   17.253.54.253,   217.15.20.194,     152
2020-02-25 09:06:06.650,    0.000,  52.214.151.229,   217.15.20.194,    4987
2020-02-25 09:06:06.680,    0.000,  192.168.250.59,   192.168.250.1,     134
2020-02-25 08:51:04.590,  902.090,  192.168.250.59,   17.253.54.123,     228
2020-02-25 09:06:06.710,    0.000,   192.168.250.1,  192.168.250.59,    1070
2020-02-25 08:51:04.630,  902.090,   17.253.54.123,   217.15.20.194,     228
2020-02-25 09:06:06.830,    0.000,  192.168.250.59,   192.168.250.1,     168
2020-02-25 09:06:06.830,    0.000,   192.168.250.1,  192.168.250.59,     120
2020-02-25 09:06:06.850,    0.000,  192.168.250.59,   192.168.250.1,     128
2020-02-25 09:05:21.760,   45.190,   77.111.247.41,   217.15.20.194,    9285
2020-02-25 09:05:21.720,   45.230,  192.168.250.50,   77.111.247.41,    2824
2020-02-25 09:06:06.950,    0.000,   192.168.250.1,  192.168.250.59,    1054
2020-02-25 09:06:07.000,    0.000,  192.168.250.59,   192.168.250.1,     132
2020-02-25 09:06:07.000,    0.000,   192.168.250.1,  192.168.250.59,     628
2020-02-25 09:06:07.010,    0.000,  192.168.250.59,   192.168.250.1,     168
2020-02-25 09:06:07.010,    0.000,   192.168.250.1,  192.168.250.59,     120
2020-02-25 09:06:07.070,    0.000,      52.18.8.40,   217.15.20.194,    6263
2020-02-25 09:06:07.070,    0.000,    52.31.39.158,   217.15.20.194,    4933
2020-02-25 09:06:07.200,    0.000,  192.168.250.59,   192.168.250.1,     130
2020-02-25 08:51:05.520,  901.700,   17.242.150.79,   217.15.20.194,    4999
2020-02-25 09:06:07.220,    0.000,   192.168.250.1,  192.168.250.59,     626
2020-02-25 08:51:05.470,  901.860,  192.168.250.59,   17.242.150.79,    3274
2020-02-25 09:06:07.690,    0.000,  192.168.250.59,  54.238.192.123,     168
2020-02-25 09:06:07.890,    0.000,  192.168.250.59,    52.31.39.158,    3947
2020-02-25 09:06:07.950,    0.000,    52.31.39.158,   217.15.20.194,     972
2020-02-25 09:06:07.980,    0.000,  54.238.192.123,   217.15.20.194,     120
2020-02-25 09:06:07.010,    1.050,  192.168.250.59,      52.18.8.40,    2779
2020-02-25 09:06:07.010,    1.050,  192.168.250.59,    52.31.39.158,    4238
2020-02-25 09:06:08.320,    0.000,  192.168.250.59,   192.168.250.1,     122
2020-02-25 09:06:08.340,    0.000,   192.168.250.1,  192.168.250.59,     618
2020-02-25 09:06:08.610,    0.000,  192.168.250.59,   192.168.250.1,     128
2020-02-25 09:06:08.610,    0.000,   192.168.250.1,  192.168.250.59,     446
2020-02-25 09:06:08.610,    0.000,  192.168.250.59,   173.194.73.95,    2590
2020-02-25 09:06:07.610,    1.010,   54.199.169.99,   217.15.20.194,    6194
2020-02-25 09:06:08.620,    0.000,   173.194.73.95,   217.15.20.194,    6856
2020-02-25 09:06:07.340,    1.300,  192.168.250.59,   54.199.169.99,    2890
2020-02-25 09:06:08.640,    0.000,  192.168.250.59,  52.214.151.229,    2685
2020-02-25 09:06:08.650,    0.000,  192.168.250.59,   52.213.113.99,    2525
2020-02-25 09:06:08.700,    0.000,  52.214.151.229,   217.15.20.194,    1026
2020-02-25 09:06:08.710,    0.000,  192.168.250.59,   192.168.250.1,     168
2020-02-25 09:06:08.710,    0.000,   192.168.250.1,  192.168.250.59,     120
2020-02-25 09:06:08.710,    0.000,  192.168.250.59,    35.173.37.32,    4461
2020-02-25 09:06:08.710,    0.000,   52.213.113.99,   217.15.20.194,    4933
2020-02-25 09:06:08.840,    0.000,    35.173.37.32,   217.15.20.194,    5484
2020-02-25 09:06:09.110,    0.000,   54.199.169.99,   217.15.20.194,    2233
2020-02-25 09:01:19.270,  290.080,     31.13.72.53,   217.15.20.194,  658542
2020-02-25 09:01:19.350,  290.000,  157.240.194.63,   217.15.20.194,   1.2 M
2020-02-25 09:01:21.670,  287.680,  157.240.194.63,   217.15.20.194,  199836
2020-02-25 09:06:09.520,    0.000,  192.168.250.59,   192.168.250.1,     152
2020-02-25 09:06:09.520,    0.000,   192.168.250.1,  192.168.250.59,    1070
2020-02-25 09:06:09.520,    0.000,  192.168.250.59,   192.168.250.1,     168
2020-02-25 09:06:09.520,    0.000,   192.168.250.1,  192.168.250.59,     120
2020-02-25 09:06:09.690,    0.000,  192.168.250.59,   52.213.113.99,    2320
2020-02-25 09:06:09.720,    0.000,  192.168.250.59,    35.173.37.32,    4204
2020-02-25 09:06:09.740,    0.000,   52.213.113.99,   217.15.20.194,     972
2020-02-25 09:06:09.850,    0.000,    35.173.37.32,   217.15.20.194,     962
2020-02-25 09:06:08.840,    1.120,  192.168.250.59,   54.199.169.99,    2639
2020-02-25 09:06:09.970,    0.000,   54.199.169.99,   217.15.20.194,    1491
2020-02-25 09:06:10.080,    0.000,  192.168.250.59,   192.168.250.1,     136
2020-02-25 09:06:10.090,    0.000,   192.168.250.1,  192.168.250.59,     136
2020-02-25 09:01:25.030,  285.100,     31.13.72.53,   217.15.20.194,  135678
2020-02-25 09:06:10.620,    0.000,  192.168.250.59,   192.168.250.1,     164
2020-02-25 09:06:10.640,    0.000,   192.168.250.1,  192.168.250.59,    1060
2020-02-25 09:06:10.640,    0.000,  192.168.250.59,   192.168.250.1,     168
2020-02-25 09:06:10.640,    0.000,   192.168.250.1,  192.168.250.59,     120
2020-02-25 09:06:10.860,    0.000,  192.168.250.59,   52.199.35.170,     168
2020-02-25 09:06:09.690,    1.190,  192.168.250.59,   54.199.169.99,    2917
2020-02-25 09:06:11.140,    0.000,   52.199.35.170,   217.15.20.194,     120
2020-02-25 09:01:25.040,  286.340,     31.13.72.53,   217.15.20.194,   13455
2020-02-25 09:06:11.470,    0.000,  192.168.250.59,   192.168.250.1,     136
2020-02-25 09:06:11.510,    0.000,   192.168.250.1,  192.168.250.59,     592
2020-02-25 09:01:25.110,  286.410,     31.13.72.53,   217.15.20.194,    5037
2020-02-25 09:06:11.630,    0.000,  192.168.250.59,   192.168.250.1,     130
2020-02-25 09:06:11.640,    0.000,   192.168.250.1,  192.168.250.59,     468
2020-02-25 09:06:11.640,    0.000,  192.168.250.59,  17.252.106.246,    1764
2020-02-25 09:06:11.670,    0.000,  17.252.106.246,   217.15.20.194,    5752
2020-02-25 09:06:10.640,    1.110,  192.168.250.59,   13.230.166.24,    2867
2020-02-25 09:06:10.910,    1.110,   13.230.166.24,   217.15.20.194,    4511
2020-02-25 09:06:12.040,    0.000,   54.199.169.99,   217.15.20.194,    1491
2020-02-25 09:06:12.110,    0.000,  192.168.250.59,   192.168.250.1,     110
2020-02-25 09:06:12.120,    0.000,   192.168.250.1,  192.168.250.59,     502
2020-02-25 09:01:25.110,  287.080,     31.13.72.53,   217.15.20.194,    2177
2020-02-25 09:01:22.450,  289.910,     31.13.72.53,   217.15.20.194,  249356
2020-02-25 09:01:20.030,  292.330,     31.13.72.53,   217.15.20.194,  711330
2020-02-25 09:01:19.510,  293.190,     31.13.72.53,   217.15.20.194,  644478
2020-02-25 09:06:12.780,    0.000,   192.168.250.3,   192.168.250.1,     142
2020-02-25 09:06:12.780,    0.000,   192.168.250.1,   192.168.250.3,     322
2020-02-25 09:06:12.780,    0.000,   192.168.250.3,   192.168.250.1,     124
2020-02-25 09:06:12.780,    0.000,   192.168.250.1,   192.168.250.3,     124
2020-02-25 09:06:12.790,    0.000,   192.168.250.3,   192.168.250.1,     140
2020-02-25 09:06:12.790,    0.000,   192.168.250.1,   192.168.250.3,     140
2020-02-25 09:06:12.900,    0.000,  192.168.250.59,   52.199.35.170,     168
2020-02-25 09:06:11.760,    1.180,  192.168.250.59,   54.199.169.99,    2917
2020-02-25 09:06:13.180,    0.000,   52.199.35.170,   217.15.20.194,     120
2020-02-25 09:06:13.740,    0.000,  192.168.250.59,   192.168.250.1,     116
2020-02-25 09:06:13.740,    0.000,   192.168.250.1,  192.168.250.59,     540
2020-02-25 09:05:07.740,   66.680,  87.250.247.183,   217.15.20.194,  347281
2020-02-25 09:05:07.720,   66.760,  192.168.250.41,  87.250.247.183,   12747
2020-02-25 09:05:14.360,   60.210,  87.250.247.184,   217.15.20.194,   34168
2020-02-25 09:05:14.310,   60.270,  192.168.250.41,  87.250.247.184,    3794
2020-02-25 09:06:14.860,    0.000,  192.168.250.59,   192.168.250.1,     146
2020-02-25 09:06:14.870,    0.000,   192.168.250.1,  192.168.250.59,     616
2020-02-25 08:51:04.350,  911.140,fe80::c..f0:3576,         ff02::2,     280
2020-02-25 09:03:17.460,  178.710,   68.232.34.200,   217.15.20.194,   11442
2020-02-25 09:03:17.420,  178.750,  192.168.250.27,   68.232.34.200,    2752
2020-02-25 09:06:18.450,    0.000,  192.168.250.59,   192.168.250.1,     134
2020-02-25 09:06:18.480,    0.000,   192.168.250.1,  192.168.250.59,     678
2020-02-25 09:06:18.660,    0.000,  192.168.250.59,   192.168.250.1,     116
2020-02-25 09:06:18.710,    0.000,   192.168.250.1,  192.168.250.59,     642
2020-02-25 08:52:22.470,  836.300,  192.168.250.41,   40.114.211.99,    3060
2020-02-25 08:52:22.440,  836.330,  192.168.250.41,   52.166.160.21,    3090
2020-02-25 09:06:19.160,    0.000,  192.168.250.59,   192.168.250.1,     134
2020-02-25 09:06:19.190,    0.000,   192.168.250.1,  192.168.250.59,     716
2020-02-25 09:06:20.590,    0.000,   35.239.58.193,   217.15.20.194,     122
2020-02-25 09:06:20.590,    0.000, 192.168.250.247,   35.239.58.193,     290
2020-02-25 09:06:21.350,    0.000,  192.168.250.59,   192.168.250.1,     112
2020-02-25 09:06:21.350,    0.000,   192.168.250.1,  192.168.250.59,     488
2020-02-25 09:03:21.540,  180.390,   17.248.150.13,   217.15.20.194,    8117
2020-02-25 09:03:21.500,  180.450,  192.168.250.41,   17.248.150.13,    3575
2020-02-25 09:05:50.270,   32.560,  192.168.250.41,     3.94.63.211,    2372
2020-02-25 09:05:04.080,   78.750,  192.168.250.41,     77.88.21.37,   33886
2020-02-25 09:05:41.680,   41.150,  192.168.250.41, 212.193.225.204,    3334
2020-02-25 09:05:41.690,   41.150, 212.193.225.204,   217.15.20.194,   14807
2020-02-25 09:05:04.100,   78.750,     77.88.21.37,   217.15.20.194,   19761
2020-02-25 09:05:50.390,   32.570,     3.94.63.211,   217.15.20.194,    4113
2020-02-25 09:06:12.700,   11.060,    92.118.38.58,   217.15.20.194,    1031
2020-02-25 09:06:12.700,   11.060,   192.168.250.3,    92.118.38.58,     972
2020-02-25 09:06:30.130,    0.000,     172.253.6.3,   217.15.20.194,     160
2020-02-25 09:06:30.130,    0.000, 192.168.250.247,     172.253.6.3,     236
2020-02-25 09:06:30.460,    1.080,    209.17.97.10,   217.15.20.194,    1399
2020-02-25 09:06:30.460,    1.080,   192.168.250.3,    209.17.97.10,    4130
2020-02-25 09:03:32.940,  179.610,   68.232.34.200,   217.15.20.194,   11444
2020-02-25 09:03:32.910,  179.640,  192.168.250.57,   68.232.34.200,    2713
2020-02-25 09:06:34.860,    0.000,  192.168.250.62,   192.168.250.1,     152
2020-02-25 09:06:34.860,    0.000,   192.168.250.1,  192.168.250.62,     152
2020-02-25 09:05:50.490,   45.120,  192.168.250.41, 212.193.225.204,     831
2020-02-25 09:05:50.500,   45.120, 212.193.225.204,   217.15.20.194,    1531
2020-02-25 09:06:08.340,   31.500,  192.168.250.59,      52.2.231.4,    3350
2020-02-25 09:06:08.470,   31.500,      52.2.231.4,   217.15.20.194,    5162
2020-02-25 09:06:40.440,    0.000,  192.168.250.59,   192.168.250.1,     128
2020-02-25 09:06:40.450,    0.000,   192.168.250.1,  192.168.250.59,    1062
2020-02-25 09:06:40.450,    0.000,  192.168.250.59,   192.168.250.1,     168
2020-02-25 09:06:40.450,    0.000,   192.168.250.1,  192.168.250.59,     120
2020-02-25 09:06:41.920,    0.000,  192.168.250.59,   192.168.250.1,     138
2020-02-25 09:06:41.920,    0.000,  192.168.250.59,   192.168.250.1,     140
2020-02-25 09:06:41.920,    0.000,  192.168.250.59,   192.168.250.1,     140
2020-02-25 09:06:41.920,    0.000,  192.168.250.59,   192.168.250.1,     140
2020-02-25 09:06:41.920,    0.000,  192.168.250.59,   192.168.250.1,     140
2020-02-25 09:06:41.920,    0.000,   192.168.250.1,  192.168.250.59,     138
2020-02-25 09:06:41.920,    0.000,   192.168.250.1,  192.168.250.59,     140
2020-02-25 09:06:41.920,    0.000,   192.168.250.1,  192.168.250.59,     140
2020-02-25 09:06:41.930,    0.000,   192.168.250.1,  192.168.250.59,     140
2020-02-25 09:06:41.930,    0.000,   192.168.250.1,  192.168.250.59,     140
2020-02-25 09:06:41.940,    0.000,  192.168.250.59,   192.168.250.1,     136
2020-02-25 09:06:41.950,    0.000,   192.168.250.1,  192.168.250.59,     622
2020-02-25 09:06:41.950,    0.000,  192.168.250.59,     17.164.1.41,    2062
2020-02-25 09:06:42.050,    0.000,  192.168.250.59,     17.164.1.38,     168
2020-02-25 09:06:42.110,    0.000,     17.164.1.41,   217.15.20.194,    5423
2020-02-25 09:06:42.210,    0.000,     17.164.1.38,   217.15.20.194,     104
2020-02-25 09:06:42.650,    0.000,  192.168.250.41,   192.168.250.1,     124
2020-02-25 09:06:42.650,    0.000,   192.168.250.1,  192.168.250.41,     124
2020-02-25 09:06:42.650,    0.000,  192.168.250.41,   192.168.250.1,     108
2020-02-25 09:06:42.650,    0.000,   192.168.250.1,  192.168.250.41,     108
2020-02-25 09:06:42.650,    0.000,  192.168.250.41,   192.168.250.1,     234
2020-02-25 09:06:42.650,    0.000,   192.168.250.1,  192.168.250.41,     318
2020-02-25 09:06:43.850,    0.000,  192.168.250.41, 192.168.250.255,     156
2020-02-25 09:06:44.200,    0.000,   192.168.250.3,   192.168.250.1,     142
2020-02-25 09:06:44.200,    0.000,   192.168.250.1,   192.168.250.3,     322
2020-02-25 09:06:44.200,    0.000,   192.168.250.3,   192.168.250.1,     124
2020-02-25 09:06:44.200,    0.000,   192.168.250.1,   192.168.250.3,     124
2020-02-25 09:06:44.200,    0.000,   192.168.250.3,   192.168.250.1,     140
2020-02-25 09:06:44.210,    0.000,   192.168.250.1,   192.168.250.3,     140
2020-02-25 09:06:44.240,    0.000,  192.168.250.41,   192.168.250.1,     114
2020-02-25 09:06:44.240,    0.000,   192.168.250.1,  192.168.250.41,     114
2020-02-25 09:06:44.240,    0.000,  192.168.250.41,   192.168.250.1,      98
2020-02-25 09:06:44.240,    0.000,   192.168.250.1,  192.168.250.41,      98
2020-02-25 09:06:44.250,    0.000,  192.168.250.41,   192.168.250.1,     234
2020-02-25 09:06:44.250,    0.000,   192.168.250.1,  192.168.250.41,     318
2020-02-25 09:06:45.440,    0.000,  192.168.250.41, 192.168.250.255,     156
2020-02-25 09:06:46.760,    0.000,   192.168.250.3,   192.168.250.1,     186
2020-02-25 09:06:46.760,    0.000,   192.168.250.1,   192.168.250.3,     995
2020-02-25 09:06:46.770,    0.000,   192.168.250.3,     93.92.192.5,    2865
2020-02-25 09:06:46.770,    0.000,     93.92.192.5,   217.15.20.194,    2528
2020-02-25 09:03:29.880,  198.490,   17.248.150.13,   217.15.20.194,   88801
2020-02-25 09:03:29.850,  198.520,  192.168.250.41,   17.248.150.13,   13833
2020-02-25 09:06:48.380,    0.000,  192.168.250.41,   192.168.250.1,     140
2020-02-25 09:06:48.390,    0.000,   192.168.250.1,  192.168.250.41,     798
2020-02-25 09:04:46.810,  122.760,   52.213.95.108,   217.15.20.194,   12950
2020-02-25 09:04:46.750,  122.820,  192.168.250.27,   52.213.95.108,    1950
2020-02-25 09:06:12.950,   40.610,   13.230.166.24,   217.15.20.194,    1073
2020-02-25 09:06:12.670,   40.920,  192.168.250.59,   13.230.166.24,    2688
2020-02-25 09:06:53.860,    0.000,  192.168.250.59,   54.199.200.75,     168
2020-02-25 09:06:54.130,    0.000,   54.199.200.75,   217.15.20.194,     120
2020-02-25 09:06:53.600,    1.230,  192.168.250.59,  54.238.192.123,    3168
2020-02-25 09:06:53.870,    1.230,  54.238.192.123,   217.15.20.194,    5452
2020-02-25 09:06:55.120,    0.000,  192.168.250.59,   13.114.132.75,     168
2020-02-25 09:06:09.990,   45.200,   77.111.247.41,   217.15.20.194,    9246
2020-02-25 09:06:06.950,   48.250,  192.168.250.50,   77.111.247.41,    2876
2020-02-25 09:06:44.120,   11.140,    92.118.38.58,   217.15.20.194,    1031
2020-02-25 09:06:44.120,   11.140,   192.168.250.3,    92.118.38.58,     972
2020-02-25 08:51:04.720,  950.560,  192.168.250.59,   192.168.250.1,     864
2020-02-25 08:51:04.720,  950.560,   192.168.250.1,  192.168.250.59,    1620
2020-02-25 09:06:55.400,    0.000,   13.114.132.75,   217.15.20.194,     120
2020-02-25 09:06:18.500,   40.140,     23.32.88.41,   217.15.20.194,   31466
2020-02-25 09:06:18.480,   40.230,  192.168.250.59,     23.32.88.41,    3838
2020-02-25 09:06:36.900,   22.000,  192.168.250.27, 195.122.177.150,     826
2020-02-25 09:06:36.940,   21.990, 195.122.177.150,   217.15.20.194,     359
2020-02-25 09:06:19.200,   40.040,  87.245.198.155,   217.15.20.194,    7503
2020-02-25 09:06:19.200,   40.130,  192.168.250.59,  87.245.198.155,    4104
2020-02-25 09:04:00.340,  179.840,   68.232.34.200,   217.15.20.194,   11567
2020-02-25 09:04:00.300,  179.950,  192.168.250.41,   68.232.34.200,    3220
2020-02-25 09:07:01.930,    0.000,  192.168.250.41,   192.168.250.1,     146
2020-02-25 09:07:01.960,    0.000,   192.168.250.1,  192.168.250.41,    1076
2020-02-25 09:07:03.870,    0.000,  192.168.250.59,   192.168.250.1,     126
2020-02-25 09:07:03.910,    0.000,   192.168.250.1,  192.168.250.59,    1068
2020-02-25 09:07:03.910,    0.000,  192.168.250.59,   192.168.250.1,     168
2020-02-25 09:07:03.910,    0.000,   192.168.250.1,  192.168.250.59,     120
2020-02-25 09:06:55.200,    8.990,  192.168.250.50,   77.111.247.41,     204
2020-02-25 09:06:06.600,   59.930,  192.168.250.59,  87.245.198.160,     694
2020-02-25 09:06:06.600,   59.930,  192.168.250.59,  87.245.198.160,     694
2020-02-25 09:06:06.600,   59.930,  87.245.198.160,   217.15.20.194,    6198
2020-02-25 09:06:06.600,   59.930,  87.245.198.160,   217.15.20.194,    6198
2020-02-25 09:07:07.110,    0.000,  192.168.250.62,   192.168.250.1,     152
2020-02-25 09:07:07.110,    0.000,   192.168.250.1,  192.168.250.62,     152
2020-02-25 09:06:06.600,   60.820,  192.168.250.59,  173.194.73.132,   20551
2020-02-25 09:06:07.200,   60.220,  192.168.250.59,  17.248.150.115,   19762
2020-02-25 09:06:06.620,   60.800,  173.194.73.132,   217.15.20.194,   27753
2020-02-25 09:06:10.070,   57.350,  192.168.250.59,  17.248.150.115,    2632
2020-02-25 09:06:06.640,   60.780,  192.168.250.59,   17.248.150.48,    1810
2020-02-25 09:06:07.230,   60.220,  17.248.150.115,   217.15.20.194,   23923
2020-02-25 09:06:10.100,   57.360,  17.248.150.115,   217.15.20.194,    1610
2020-02-25 09:06:06.670,   60.790,   17.248.150.48,   217.15.20.194,   10920
2020-02-25 09:07:08.230,    0.000,  192.168.250.59,   192.168.250.1,     132
2020-02-25 09:07:08.250,    0.000,   192.168.250.1,  192.168.250.59,    1028
2020-02-25 09:07:08.350,    0.000,  192.168.250.27,   192.168.250.1,     128
2020-02-25 09:07:08.350,    0.000,   192.168.250.1,  192.168.250.27,     128
2020-02-25 09:07:08.670,    0.000,  192.168.250.59,   192.168.250.1,     140
2020-02-25 09:07:08.670,    0.000,   192.168.250.1,  192.168.250.59,    1060
2020-02-25 09:07:08.680,    0.000,  192.168.250.59,   192.168.250.1,     168
2020-02-25 09:07:08.680,    0.000,   192.168.250.1,  192.168.250.59,     120
2020-02-25 09:07:08.880,    0.000,  192.168.250.59,   192.168.250.1,     132
2020-02-25 09:07:08.880,    0.000,   192.168.250.1,  192.168.250.59,     450
2020-02-25 09:06:46.910,   21.990,  192.168.250.27,   62.128.100.39,     618
2020-02-25 09:07:08.910,    0.000,  192.168.250.59,   192.168.250.1,     140
2020-02-25 09:07:08.910,    0.000,   192.168.250.1,  192.168.250.59,    1060
2020-02-25 09:07:08.920,    0.000,  192.168.250.59,   192.168.250.1,     168
2020-02-25 09:07:08.920,    0.000,   192.168.250.1,  192.168.250.59,     120
2020-02-25 09:06:46.920,   22.000,   62.128.100.39,   217.15.20.194,     319
2020-02-25 09:07:09.250,    0.000,  192.168.250.59,   192.168.250.1,     138
2020-02-25 09:07:09.260,    0.000,   192.168.250.1,  192.168.250.59,     602
2020-02-25 09:07:09.260,    0.000,  192.168.250.59,   192.168.250.1,     126
2020-02-25 09:07:09.260,    0.000,  192.168.250.59,   192.168.250.1,     116
2020-02-25 09:07:09.270,    0.000,   192.168.250.1,  192.168.250.59,     476
2020-02-25 09:07:09.270,    0.000,   192.168.250.1,  192.168.250.59,     502
2020-02-25 09:07:09.330,    0.000,  192.168.250.59,   192.168.250.1,     132
2020-02-25 09:07:09.330,    0.000,  192.168.250.59,   192.168.250.1,     132
2020-02-25 09:07:09.350,    0.000,   192.168.250.1,  192.168.250.59,    1054
2020-02-25 09:07:09.350,    0.000,  192.168.250.59,   192.168.250.1,     168
2020-02-25 09:07:09.350,    0.000,   192.168.250.1,  192.168.250.59,     120
2020-02-25 09:07:09.370,    0.000,   192.168.250.1,  192.168.250.59,    1028
2020-02-25 09:07:09.410,    0.000,  192.168.250.59,   192.168.250.1,     120
2020-02-25 09:07:09.410,    0.000,  192.168.250.59,   192.168.250.1,     118
2020-02-25 09:07:09.410,    0.000,   192.168.250.1,  192.168.250.59,     584
2020-02-25 09:07:09.420,    0.000,   192.168.250.1,  192.168.250.59,     538
2020-02-25 09:07:09.600,    0.000,  192.168.250.59,   192.168.250.1,     146
2020-02-25 09:07:09.610,    0.000,   192.168.250.1,  192.168.250.59,     850
2020-02-25 09:07:09.610,    0.000,  192.168.250.59,  87.245.198.145,     745
2020-02-25 09:07:09.620,    0.000,  192.168.250.37,   192.168.250.1,     142
2020-02-25 09:07:09.620,    0.000,   192.168.250.1,  192.168.250.37,     142
2020-02-25 09:07:09.680,    0.000,  87.245.198.145,   217.15.20.194,    1249
2020-02-25 09:06:09.540,   60.150,  192.168.250.59,   17.248.150.11,    5285
2020-02-25 09:06:09.580,   60.190,   17.248.150.11,   217.15.20.194,   98419
2020-02-25 09:07:10.140,    0.000,  192.168.250.59,   192.168.250.1,     124
2020-02-25 09:07:10.150,    0.000,   192.168.250.1,  192.168.250.59,     476
2020-02-25 09:06:11.510,   60.070,  192.168.250.59,   95.100.189.68,    1670
2020-02-25 09:06:11.510,   60.070,  192.168.250.59,   95.100.189.68,    1670
2020-02-25 09:06:11.510,   60.080,  192.168.250.59,   95.100.189.68,    1750
2020-02-25 09:06:11.520,   60.070,   95.100.189.68,   217.15.20.194,    6773
2020-02-25 09:06:11.520,   60.070,   95.100.189.68,   217.15.20.194,    6773
2020-02-25 09:06:11.520,   60.070,   95.100.189.68,   217.15.20.194,    6825
2020-02-25 09:07:15.460,    0.000,  192.168.250.41,   192.168.250.1,     142
2020-02-25 09:07:15.500,    0.000,   192.168.250.1,  192.168.250.41,    1072
2020-02-25 09:07:15.750,    0.000,   192.168.250.3,   192.168.250.1,     142
2020-02-25 09:07:15.750,    0.000,   192.168.250.1,   192.168.250.3,     322
2020-02-25 09:07:15.750,    0.000,   192.168.250.3,   192.168.250.1,     124
2020-02-25 09:07:15.750,    0.000,   192.168.250.1,   192.168.250.3,     124
